"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-04-23","15:15:00",5372.37,"37 Apr 24 5400 C BTO 28.25 | 37 Apr 24 5450 C STO 12.45",-1605,5379.65,"2025-04-24","09:35:00",-1295,"Exited at Specified Time",-11659.44,-19.633644859813085,37,586169.36,59385,"",131.72,57.72,0.441,0.298,28.86,27.81,108.16,-23.55,12.46,-20.87
"2025-04-21","15:15:00",5116.8,"32 Apr 22 5140 C BTO 28.60 | 32 Apr 22 5190 C STO 12.60",-1625,5210.25,"2025-04-22","09:35:00",-3840,"Exited at Specified Time",70716.16,135.9926153846154,32,597828.8,52000,"",113.92,49.92,0.441,0.5,34.72,31.59,-49.76,-116.14,143.38,-2.77
"2025-04-17","15:15:00",5290.08,"36 Apr 21 5320 C BTO 27.65 | 36 Apr 21 5370 C STO 11.80",-1610,5221.08,"2025-04-21","09:35:00",-125,"Exited at Specified Time",-53644.32,-92.55403726708073,36,527112.64,57960,"",128.16,56.16,0.427,0.268,30.59,32.14,29.75,-15.37,12.42,-90.99
"2025-04-08","15:15:00",4982.72,"30 Apr 9 5045 C BTO 60.20 | 30 Apr 9 5095 C STO 40.75",-1970,4969.31,"2025-04-09","09:35:00",-1585,"Exited at Specified Time",-11703.6,-19.803045685279187,30,580756.96,59100,"",106.8,46.8,0.677,0.625,53.78,51.07,131.32,-210.85,5.58,-31.73
"2025-03-28","15:15:00",5584.07,"41 Mar 31 5610 C BTO 24.60 | 41 Mar 31 5660 C STO 9.05",-1580,5505.61,"2025-03-31","09:35:00",-135,"Exited at Specified Time",-59454.92,-91.77974683544304,41,592460.56,64780,"",145.96,63.96,0.368,0.2,21.33,24.51,-14.11,-95.13,0,-89.87
"2025-03-18","15:15:00",5617.06,"43 Mar 19 5640 C BTO 22.30 | 43 Mar 19 5690 C STO 7.90",-1465,5631.94,"2025-03-19","09:35:00",-1685,"Exited at Specified Time",9239.84,14.667576791808873,43,651915.48,62995,"",153.08,67.08,0.354,0.266,21.54,21.58,-20.59,-37.47,26.28,-19.45
"2025-03-13","15:15:00",5536.43,"41 Mar 14 5560 C BTO 23.40 | 41 Mar 14 5610 C STO 8.90",-1475,5574.9,"2025-03-14","09:35:00",-2300,"Exited at Specified Time",33615.08,55.585084745762714,41,642675.64,60475,"",145.96,63.96,0.38,0.307,24.89,23.71,-4.85,-58.02,57.63,-37.63
"2025-03-12","15:15:00",5610.57,"41 Mar 13 5635 C BTO 23.60 | 41 Mar 13 5685 C STO 8.60",-1525,5591.63,"2025-03-13","09:35:00",-770,"Exited at Specified Time",-31164.92,-49.84393442622951,41,609060.56,62525,"",145.96,63.96,0.364,0.197,24.08,24.19,52.77,-14.27,0,-53.77
"2025-03-06","15:15:00",5742.33,"38 Mar 7 5775 C BTO 35.00 | 38 Mar 7 5825 C STO 17.90",-1735,5736.43,"2025-03-07","09:35:00",-1210,"Exited at Specified Time",-20144.56,-30.554466858789624,38,640225.48,65930,"",135.28,59.28,0.511,0.343,25.07,24.64,-56.76,-43.54,3.46,-38.04
"2025-03-03","15:15:00",5840.04,"45 Mar 4 5865 C BTO 24.40 | 45 Mar 4 5915 C STO 8.90",-1575,5793.56,"2025-03-04","09:35:00",-475,"Exited at Specified Time",-49730.4,-70.16634920634921,45,660370.04,70875,"",160.2,70.2,0.365,0.187,23,24.71,13.83,-128.29,8.25,-69.52
"2025-02-27","15:15:00",5885.63,"49 Feb 28 5905 C BTO 21.95 | 49 Feb 28 5955 C STO 6.70",-1550,5844.75,"2025-02-28","09:35:00",-470,"Exited at Specified Time",-53170.88,-70.00774193548386,49,710100.44,75950,"",174.44,76.44,0.305,0.132,20.6,22.04,25.82,-96.25,7.1,-68.06
"2025-02-26","15:15:00",5946.3,"44 Feb 27 5965 C BTO 22.20 | 44 Feb 27 6015 C STO 6.25",-1620,5984.86,"2025-02-27","09:35:00",-2525,"Exited at Specified Time",39594.72,55.548148148148144,44,763271.32,71280,"",156.64,68.64,0.282,0.203,19.6,18.14,15.62,-24.57,58.33,-4.01
"2025-02-25","15:15:00",5965.25,"53 Feb 26 5980 C BTO 16.45 | 53 Feb 26 6030 C STO 2.90",-1380,5967.45,"2025-02-26","09:35:00",-1000,"Exited at Specified Time",-20411.36,-27.907246376811596,53,723676.6,73140,"",188.68,82.68,0.176,0.064,19.34,19.49,-0.52,-17.48,30.07,-35.51
"2025-01-14","15:15:00",5816.36,"41 Jan 15 5840 C BTO 23.00 | 41 Jan 15 5890 C STO 8.00",-1525,5928.79,"2025-01-15","09:35:00",-4410,"Exited at Specified Time",118075.08,188.8445901639344,41,744087.96,62525,"",145.96,63.96,0.348,0.499,19.44,16.92,23.05,-42.91,195.41,0
"2025-01-10","15:15:00",5828.96,"52 Jan 13 5845 C BTO 16.40 | 52 Jan 13 5895 C STO 3.50",-1315,5783.2,"2025-01-13","09:35:00",-190,"Exited at Specified Time",-58766.24,-85.94068441064638,52,626012.88,68380,"",185.12,81.12,0.213,0.104,19.07,21.12,-27.9,-61.39,4.56,-85.55
"2024-12-19","15:15:00",5887.91,"49 Dec 20 5905 C BTO 19.40 | 49 Dec 20 5955 C STO 4.80",-1485,5847.04,"2024-12-20","09:35:00",-330,"Exited at Specified Time",-56845.88,-78.12255892255891,49,684779.12,72765,"",174.44,76.44,0.247,0.174,23.56,22.91,40.55,-24.8,18.18,-80.81
"2024-12-18","15:15:00",5957.31,"52 Dec 19 5975 C BTO 20.30 | 52 Dec 19 6025 C STO 5.40",-1515,5933.18,"2024-12-19","09:35:00",-365,"Exited at Specified Time",-60066.24,-76.24554455445544,52,741625,78780,"",185.12,81.12,0.266,0.17,19.22,20.19,-2.96,-90.34,2.97,-84.49
"2024-11-04","15:15:00",5718.65,"64 Nov 5 5730 C BTO 13.40 | 64 Nov 5 5780 C STO 1.65",-1200,5736.68,"2024-11-05","09:35:00",-1655,"Exited at Specified Time",28792.32,37.49,64,801691.24,76800,"",227.84,99.84,0.123,0.067,21.84,21.34,-3.65,-6.5,45.42,-22.92
"2024-10-31","15:15:00",5729.03,"54 Nov 1 5750 C BTO 18.90 | 54 Nov 1 5800 C STO 4.50",-1465,5739.55,"2024-11-01","09:35:00",-865,"Exited at Specified Time",-32676.48,-41.30511945392492,54,772898.92,79110,"",192.24,84.24,0.238,0.063,22.49,21.74,-38.33,-46.31,8.19,-47.78
"2024-10-25","15:15:00",5811.02,"66 Oct 28 5825 C BTO 11.75 | 66 Oct 28 5875 C STO 0.85",-1115,5839.86,"2024-10-28","09:35:00",-2025,"Exited at Specified Time",59722.08,81.15515695067265,66,805575.4,73590,"",234.96,102.96,0.072,0.049,20.02,19.03,16.89,-15.73,92.38,-21.52
"2024-10-24","15:15:00",5810.88,"61 Oct 25 5820 C BTO 11.30 | 61 Oct 25 5870 C STO 0.65",-1090,5839.72,"2024-10-25","09:35:00",-2260,"Exited at Specified Time",71057.68,106.86972477064218,61,745853.32,66490,"",217.16,95.16,0.058,0.042,19.12,18.5,20.38,-6.92,137.16,-5.5
"2024-10-23","15:15:00",5786.59,"59 Oct 24 5800 C BTO 11.40 | 59 Oct 24 5850 C STO 1.00",-1065,5808.71,"2024-10-24","09:35:00",-1715,"Exited at Specified Time",38047.92,60.55211267605634,59,674795.64,62835,"",210.04,92.04,0.088,0.054,19.53,19.14,-16.7,-47.91,65.26,0
"2024-10-15","15:15:00",5809.83,"57 Oct 16 5820 C BTO 12.40 | 57 Oct 16 5870 C STO 1.20",-1145,5814.54,"2024-10-16","09:35:00",-760,"Exited at Specified Time",-22236.84,-34.071615720524015,57,636747.72,65265,"",202.92,88.92,0.097,0.025,20.74,20.83,6.89,-56.91,16.16,-35.81
"2024-10-10","15:15:00",5769.71,"47 Oct 11 5780 C BTO 14.25 | 47 Oct 11 5830 C STO 0.95",-1355,5789.5,"2024-10-11","09:35:00",-1635,"Exited at Specified Time",12919.36,20.286346863468633,47,658984.56,63685,"",167.32,73.32,0.067,0.038,21.21,20.6,-13.68,-8.65,36.9,-5.17
"2024-10-07","15:15:00",5696.58,"48 Oct 8 5710 C BTO 14.55 | 48 Oct 8 5760 C STO 1.80",-1300,5717.43,"2024-10-08","09:35:00",-1655,"Exited at Specified Time",16794.24,26.913846153846162,48,646065.2,62400,"",170.88,74.88,0.124,0.045,22.32,22.05,-13.27,-41.22,48.08,-23.46
"2024-10-03","15:15:00",5684.93,"36 Oct 4 5705 C BTO 19.95 | 36 Oct 4 5755 C STO 4.75",-1545,5740.96,"2024-10-04","09:35:00",-3230,"Exited at Specified Time",60475.68,108.73009708737864,36,629270.96,55620,"",128.16,56.16,0.238,0.224,20.56,19.26,-11.35,-13.26,110.68,-3.56
"2024-09-06","15:15:00",5418.93,"40 Sep 9 5440 C BTO 17.20 | 40 Sep 9 5490 C STO 4.55",-1290,5454.88,"2024-09-09","09:35:00",-2350,"Exited at Specified Time",42195.2,81.7736434108527,40,568795.28,51600,"",142.4,62.4,0.265,0.175,22.06,20.82,3.92,-88.4,84.11,-26.74
"2024-09-05","15:15:00",5503.35,"34 Sep 6 5525 C BTO 20.40 | 34 Sep 6 5575 C STO 5.30",-1535,5518.15,"2024-09-06","09:35:00",-1445,"Exited at Specified Time",-3234.08,-6.196742671009773,34,526600.08,52190,"",121.04,53.04,0.26,0.165,20.04,18.92,0.01,-16.73,10.1,-25.73
"2024-09-03","15:15:00",5536.57,"44 Sep 4 5550 C BTO 15.50 | 44 Sep 4 5600 C STO 3.10",-1265,5520.23,"2024-09-04","09:35:00",-640,"Exited at Specified Time",-27725.28,-49.81185770750988,44,529834.16,55660,"",156.64,68.64,0.2,0.095,20.05,21.99,-24.51,-87.32,3.56,-64.03
"2024-08-12","15:15:00",5340.01,"32 Aug 13 5355 C BTO 18.00 | 32 Aug 13 5405 C STO 2.45",-1580,5388.8,"2024-08-13","09:35:00",-3135,"Exited at Specified Time",49596.16,98.09367088607596,32,557559.44,50560,"",113.92,49.92,0.136,0.21,20.5,19.5,7.72,-11.87,100,-15.19
"2024-08-07","15:15:00",5222.67,"28 Aug 8 5245 C BTO 27.45 | 28 Aug 8 5295 C STO 10.50",-1720,5254.48,"2024-08-08","09:35:00",-2135,"Exited at Specified Time",11476.64,23.830232558139535,28,507963.28,48160,"",99.68,43.68,0.383,0.315,27.24,25.86,53.1,-70.46,25.58,-26.45
"2024-08-01","15:15:00",5421.88,"35 Aug 2 5445 C BTO 24.90 | 35 Aug 2 5495 C STO 9.65",-1550,5354.44,"2024-08-02","09:35:00",-200,"Exited at Specified Time",-47429.2,-87.42709677419354,35,496486.64,54250,"",124.6,54.6,0.388,0.237,19.08,21.41,15.54,-115.96,37.1,-85.48
"2024-04-15","15:15:00",5060.97,"41 Apr 16 5080 C BTO 17.00 | 41 Apr 16 5130 C STO 3.85",-1340,5065.7,"2024-04-16","09:35:00",-1065,"Exited at Specified Time",-11484.92,-20.904477611940298,41,543915.84,54940,"",145.96,63.96,0.226,0.103,19.16,18.91,26.26,-88.7,10.07,-25.75
"2023-10-27","15:15:00",4110.61,"38 Oct 30 4125 C BTO 15.45 | 38 Oct 30 4175 C STO 2.70",-1300,4153.48,"2023-10-30","09:35:00",-2790,"Exited at Specified Time",56425.44,114.22153846153846,38,555400.76,49400,"",135.28,59.28,0.175,0.148,21.57,20.34,15.7,-42.32,116.54,-21.15
"2023-10-26","15:15:00",4157.59,"43 Oct 27 4170 C BTO 14.10 | 43 Oct 27 4220 C STO 2.25",-1210,4151.32,"2023-10-27","09:35:00",-665,"Exited at Specified Time",-23655.16,-45.46446280991736,43,498975.32,52030,"",153.08,67.08,0.16,0.074,20.55,20.19,-10.78,-18.4,3.31,-51.24
"2023-10-25","15:15:00",4184.44,"48 Oct 26 4200 C BTO 12.30 | 48 Oct 26 4250 C STO 1.35",-1120,4180.99,"2023-10-26","09:35:00",-760,"Exited at Specified Time",-17525.76,-32.599999999999994,48,522630.48,53760,"",170.88,74.88,0.11,0.082,20.7,20.65,-15.26,-47.98,28.12,-33.93
"2023-10-20","15:15:00",4235.45,"47 Oct 23 4250 C BTO 14.40 | 47 Oct 23 4300 C STO 2.15",-1250,4203.98,"2023-10-23","09:35:00",-125,"Exited at Specified Time",-53115.64,-90.40959999999998,47,540156.24,58750,"",167.32,73.32,0.149,0.062,21.01,22.05,-4.15,-38.4,13.2,-88
"2023-10-19","15:15:00",4280.38,"53 Oct 20 4295 C BTO 13.80 | 53 Oct 20 4345 C STO 2.20",-1185,4269.98,"2023-10-20","09:35:00",-475,"Exited at Specified Time",-37901.36,-60.34767932489451,53,593271.88,62805,"",188.68,82.68,0.159,0.065,20.82,20.9,6.76,-40.98,7.59,-63.71
"2023-10-18","15:15:00",4318.38,"50 Oct 19 4330 C BTO 14.60 | 50 Oct 19 4380 C STO 2.05",-1280,4322.01,"2023-10-19","09:35:00",-1035,"Exited at Specified Time",-12506,-19.540625,50,631173.24,64000,"",178,78,0.14,0.07,19.86,19.19,-15.85,-38.97,5.47,-33.59
"2023-10-13","15:15:00",4333.73,"47 Oct 16 4345 C BTO 14.90 | 47 Oct 16 4395 C STO 2.10",-1305,4358.56,"2023-10-16","09:35:00",-1850,"Exited at Specified Time",25374.36,41.37011494252874,47,643679.24,61335,"",167.32,73.32,0.141,0.058,19.1,18.04,10.88,-26.76,43.68,-32.57
"2023-10-03","15:15:00",4220.09,"48 Oct 4 4230 C BTO 13.70 | 48 Oct 4 4280 C STO 1.70",-1225,4241.3,"2023-10-04","09:35:00",-1810,"Exited at Specified Time",27834.24,47.33714285714286,48,618304.88,58800,"",170.88,74.88,0.124,0.076,20.35,19.37,-18.64,-49.66,49.8,-10.61
