"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2022-08-30","10:15:00",4008.7,"20 Sep 7 3955 P STO 33.10 | 20 Sep 7 4075 C STO 24.30 | 20 Sep 9 3955 P BTO 42.20 | 20 Sep 9 4075 C BTO 32.10",-1700,3957.37,"2022-09-07","13:38:00",-2385,"Below Short/Long Ratio",13495.2,39.691764705882356,20,977718.08,34000,"",142.4,62.4,0.773,0.27,26.37,25.03,10.64,-32.55,42.35,-30.29
"2022-08-23","10:15:00",4157.77,"27 Aug 31 4110 P STO 32.35 | 27 Aug 31 4220 C STO 23.05 | 27 Sep 2 4110 P BTO 39.30 | 27 Sep 2 4220 C BTO 29.25",-1325,3964.27,"2022-08-31","14:35:00",-40,"Exited at Specified Time",-34971.48,-97.75396226415094,27,964222.88,35775,"",192.24,84.24,0.808,0.996,23.12,26.02,-4.9,24.68,10.19,-101.13
"2022-08-16","10:15:00",4290.52,"20 Aug 24 4250 P STO 26.40 | 20 Aug 24 4340 C STO 19.80 | 20 Aug 26 4250 P BTO 35.20 | 20 Aug 26 4340 C BTO 28.40",-1750,4134.63,"2022-08-24","14:35:00",-50,"Exited at Specified Time",-34204.8,-97.72800000000001,20,999194.36,35000,"",142.4,62.4,0.726,0.994,20.13,23.05,-6.68,0.06,3.71,-96
"2022-08-09","10:15:00",4122.65,"32 Aug 17 4075 P STO 30.45 | 32 Aug 17 4180 C STO 22.60 | 32 Aug 19 4075 P BTO 36.70 | 32 Aug 19 4180 C BTO 27.55",-1130,4236.46,"2022-08-11","09:32:00",-935,"Below Delta",-6567.68,-18.16283185840708,32,1033399.16,36160,"",227.84,99.84,0.826,0.887,21.95,19.77,-6.95,-10.46,7.08,-15.04
"2022-08-02","10:15:00",4090.44,"29 Aug 10 4040 P STO 35.60 | 29 Aug 10 4160 C STO 24.20 | 29 Aug 12 4040 P BTO 42.45 | 29 Aug 12 4160 C BTO 29.70",-1245,4190.01,"2022-08-10","09:32:00",-1160,"Below Delta",-2761.96,-7.649799196787148,29,1039966.84,36105,"",206.48,90.48,0.829,0.755,24.31,20.39,-14.42,-13.77,23.29,-26.1
"2022-07-26","10:15:00",3939.6,"32 Aug 3 3885 P STO 34.60 | 32 Aug 3 4010 C STO 24.05 | 32 Aug 5 3885 P BTO 40.60 | 32 Aug 5 4010 C BTO 29.25",-1130,4049.14,"2022-07-28","11:30:00",-1115,"Below Delta",-807.68,-2.2336283185840706,32,1042728.8,36160,"",227.84,99.84,0.84,0.859,24.35,22.5,-13.62,-13.62,23.01,-1.77
"2022-07-19","10:15:00",3881.81,"22 Jul 27 3830 P STO 36.30 | 22 Jul 27 3950 C STO 24.50 | 22 Jul 29 3830 P BTO 45.10 | 22 Jul 29 3950 C BTO 31.75",-1615,3990.54,"2022-07-21","15:10:00",-1615,"Below Delta",-225.28,-0.6340557275541796,22,1043536.48,35530,"",156.64,68.64,0.791,0.822,24.53,23.28,29.88,21.08,23.84,-0.93
"2022-07-12","10:15:00",3845.76,"24 Jul 20 3795 P STO 35.80 | 24 Jul 20 3915 C STO 25.15 | 24 Jul 22 3795 P BTO 43.50 | 24 Jul 22 3915 C BTO 31.90",-1455,3936.01,"2022-07-19","15:43:00",-1840,"Below Delta",8994.24,25.756701030927836,24,1043761.76,34920,"",170.88,74.88,0.808,0.639,26.68,24.52,-2.48,-6.19,38.14,-31.96
"2022-07-05","10:15:00",3761.74,"23 Jul 13 3700 P STO 39.75 | 23 Jul 13 3845 C STO 28.10 | 23 Jul 15 3700 P BTO 48.00 | 23 Jul 15 3845 C BTO 34.90",-1515,3889.93,"2022-07-07","10:54:00",-1320,"Below Delta",-4720.52,-13.547194719471948,23,1034767.52,34845,"",163.76,71.76,0.818,0.857,29,25.78,-32.72,-30.87,7.26,-11.55
"2022-06-28","10:15:00",3921.02,"22 Jul 6 3870 P STO 32.90 | 22 Jul 6 3990 C STO 23.85 | 22 Jul 8 3870 P BTO 41.25 | 22 Jul 8 3990 C BTO 31.00",-1560,3850.91,"2022-07-06","14:35:00",-2370,"Exited at Specified Time",17594.72,51.26666666666667,22,1039488.04,34320,"",156.64,68.64,0.785,0.482,26.7,27.11,12.89,8.02,54.17,-72.76
"2022-06-21","10:15:00",3765.4,"22 Jun 29 3705 P STO 41.20 | 22 Jun 29 3850 C STO 29.60 | 22 Jul 1 3705 P BTO 49.35 | 22 Jul 1 3850 C BTO 36.80",-1545,3889.19,"2022-06-24","13:03:00",-1500,"Below Delta",-1215.28,-3.5754045307443367,22,1021893.32,33990,"",156.64,68.64,0.822,0.82,30.04,27.24,40.47,50.09,27.83,-2.91
"2022-06-14","10:15:00",3753.88,"24 Jun 22 3685 P STO 48.80 | 24 Jun 22 3855 C STO 32.90 | 24 Jun 24 3685 P BTO 56.60 | 24 Jun 24 3855 C BTO 39.70",-1470,3771.45,"2022-06-21","10:34:00",-2210,"Below Short/Long Ratio",17514.24,49.64353741496599,24,1023108.6,35280,"",170.88,74.88,0.848,0.298,33.01,30.16,13.89,-9.64,53.06,-8.16
"2022-06-07","10:15:00",4096.14,"23 Jun 15 4035 P STO 40.25 | 23 Jun 15 4175 C STO 27.35 | 23 Jun 17 4035 P BTO 48.50 | 23 Jun 17 4175 C BTO 34.15",-1515,3735.21,"2022-06-15","14:35:00",-100,"Exited at Specified Time",-32780.52,-94.07524752475246,23,1005594.36,34845,"",163.76,71.76,0.818,0.996,25.73,30.67,-24.96,-0.33,13.2,-111.55
"2022-05-31","10:15:00",4115.44,"21 Jun 8 4055 P STO 40.70 | 21 Jun 8 4200 C STO 27.80 | 21 Jun 10 4055 P BTO 49.50 | 21 Jun 10 4200 C BTO 35.35",-1645,4122.29,"2022-06-07","10:34:00",-2285,"Below Short/Long Ratio",13224.96,38.28328267477203,21,1038374.88,34545,"",149.52,65.52,0.807,0.298,27.69,25.32,-7.15,-35.65,40.73,-5.17
"2022-05-24","10:15:00",3888.58,"20 Jun 1 3825 P STO 43.45 | 20 Jun 1 3975 C STO 30.75 | 20 Jun 3 3825 P BTO 53.05 | 20 Jun 3 3975 C BTO 38.45",-1740,4023.98,"2022-05-26","09:49:00",-1600,"Below Delta",-3004.8,-8.63448275862069,20,1025149.92,34800,"",142.4,62.4,0.811,0.841,30.43,27.87,-30.81,-54.36,18.68,-6.61
"2022-05-17","10:15:00",4058.46,"22 May 25 3995 P STO 40.65 | 22 May 25 4140 C STO 27.10 | 22 May 27 3995 P BTO 48.90 | 22 May 27 4140 C BTO 34.00",-1525,3975.41,"2022-05-25","14:35:00",-2815,"Exited at Specified Time",28154.72,83.91868852459017,22,1028154.72,33550,"",156.64,68.64,0.817,0.454,26.77,28.93,43.99,6.46,86.89,-60.66
