"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2024-02-23","09:45:00",5110.72,"21 Feb 23 5105 P BTO 7.60 | 21 Feb 23 5125 P STO 18.50",1080,5088.8,"2024-02-23","16:00:00",2000,"Expired",-19394.76,-85.51481481481481,21,893958.68,19320,"SPX","",74.76,2.434,2.343,14.22,13.76,13.89,9.8,0,-86.57
"2024-02-22","09:45:00",5047.76,"23 Feb 22 5045 P BTO 10.50 | 23 Feb 22 5065 P STO 22.15",1155,5087.03,"2024-02-22","16:00:00",0,"Expired",26483.12,99.6917748917749,23,913353.44,19435,"SPX","",81.88,2.11,1,14.32,14.58,57.03,8.93,100,0
"2024-02-15","09:45:00",5007.85,"24 Feb 15 5005 P BTO 8.60 | 24 Feb 15 5025 P STO 20.85",1215,5029.73,"2024-02-15","16:00:00",0,"Expired",29074.56,99.70699588477366,24,886870.32,18840,"SPX","",85.44,2.424,1,14.3,14.19,2.52,4.71,100,-17.28
"2024-02-06","09:45:00",4955.92,"21 Feb 6 4950 P BTO 6.55 | 21 Feb 6 4970 P STO 17.75",1110,4954.23,"2024-02-06","16:00:00",1577,"Expired",-9881.76,-42.3927927927928,21,857795.76,18690,"SPX","",74.76,2.71,315,13.43,13.08,7.35,5.76,2.7,-78.38
"2024-02-01","09:45:00",4871.29,"16 Feb 1 4865 P BTO 8.60 | 16 Feb 1 4885 P STO 17.30",860,4906.19,"2024-02-01","16:00:00",0,"Expired",13703.04,99.58604651162791,16,867677.52,18240,"SPX","",56.96,2.012,1,13.97,14.15,15.46,10.18,100,-81.4
"2024-01-05","09:45:00",4697.91,"23 Jan 5 4695 P BTO 9.40 | 23 Jan 5 4715 P STO 21.45",1195,4697.24,"2024-01-05","16:00:00",1776,"Expired",-13444.88,-48.91715481171548,23,853974.48,18515,"SPX","",81.88,2.282,369,13.57,13.42,1.89,7.34,68.62,-62.76
"2023-12-21","09:45:00",4738.4,"22 Dec 21 4735 P BTO 8.65 | 22 Dec 21 4755 P STO 20.20",1145,4746.75,"2023-12-21","16:00:00",825,"Expired",6961.68,27.63668122270742,22,867419.36,18810,"SPX","",78.32,2.335,195,13.66,13.59,25.94,14.11,36.68,-70.74
"2023-12-19","09:45:00",4751.78,"20 Dec 19 4745 P BTO 3.95 | 20 Dec 19 4765 P STO 14.85",1080,4768.37,"2023-12-19","16:00:00",0,"Expired",21528.8,99.67037037037038,20,860457.68,18400,"SPX","",71.2,3.759,1,12.55,12.48,3.16,8.06,100,-7.87
"2023-12-14","09:45:00",4734.73,"21 Dec 14 4730 P BTO 8.25 | 21 Dec 14 4750 P STO 19.65",1130,4719.55,"2023-12-14","16:00:00",2000,"Expired",-18344.76,-77.30619469026549,21,838928.88,18270,"SPX","",74.76,2.382,3.066,12.03,12.4,13.95,13.69,5.75,-84.96
"2023-12-08","09:45:00",4588.72,"22 Dec 8 4585 P BTO 7.30 | 22 Dec 8 4605 P STO 19.10",1170,4604.37,"2023-12-08","16:00:00",63,"Expired",24275.68,94.31111111111112,22,857273.64,18260,"SPX","",78.32,2.616,16,12.76,12.46,-9.39,12.52,97.01,-43.16
"2023-12-01","09:45:00",4563.17,"22 Dec 1 4560 P BTO 8.65 | 22 Dec 1 4580 P STO 20.85",1210,4594.63,"2023-12-01","16:00:00",0,"Expired",26541.68,99.70578512396695,22,832997.96,17380,"SPX","",78.32,2.41,1,12.85,12.63,-8.37,3.74,100,-13.22
"2023-11-16","09:45:00",4501.65,"18 Nov 16 4495 P BTO 5.90 | 18 Nov 16 4515 P STO 16.50",1050,4508.24,"2023-11-16","16:00:00",676,"Expired",6667.92,35.28,18,806456.28,17100,"SPX","",64.08,2.797,133,13.94,14.26,-5.8,4.57,35.62,-54.76
"2023-11-14","09:45:00",4480.21,"18 Nov 14 4475 P BTO 8.55 | 18 Nov 14 4495 P STO 19.60",1095,4495.7,"2023-11-14","16:00:00",0,"Expired",19645.92,99.67488584474884,18,799788.36,16290,"SPX","",64.08,2.292,3,14.13,14.14,47.42,21.24,100,0
"2023-11-10","09:45:00",4369.2,"17 Nov 10 4365 P BTO 7.05 | 17 Nov 10 4385 P STO 17.65",1050,4415.24,"2023-11-10","16:00:00",0,"Expired",17789.48,99.66095238095238,17,780142.44,16150,"SPX","",60.52,2.504,1,14.8,14.23,16.8,5.05,100,-58.57
"2023-11-03","09:45:00",4352.47,"19 Nov 3 4350 P BTO 10.65 | 19 Nov 3 4370 P STO 22.15",1140,4358.34,"2023-11-03","16:00:00",1166,"Expired",-561.64,-2.592982456140351,19,762352.96,16340,"SPX","",67.64,2.08,231,15.11,15.11,16.45,18.24,90.35,-26.32
"2023-11-02","09:45:00",4282.19,"19 Nov 2 4280 P BTO 9.95 | 19 Nov 2 4300 P STO 21.65",1160,4317.78,"2023-11-02","16:00:00",0,"Expired",21972.36,99.69310344827586,19,762914.6,15960,"SPX","",67.64,2.176,1,16.28,15.58,30.4,13.93,100,-10.78
"2023-10-30","09:45:00",4157.78,"17 Oct 30 4155 P BTO 12.00 | 17 Oct 30 4175 P STO 22.70",1060,4166.82,"2023-10-30","16:00:00",818,"Expired",4053.48,22.494339622641508,17,740942.24,15980,"SPX","",60.52,1.892,171,20.27,19.76,22.02,18.39,81.6,-64.62
"2023-10-24","09:45:00",4246.7,"16 Oct 24 4240 P BTO 10.50 | 16 Oct 24 4260 P STO 21.00",1040,4247.68,"2023-10-24","16:00:00",1232,"Expired",-3128.96,-18.803846153846155,16,736888.76,15360,"SPX","",56.96,2,233,19.54,19.09,18.75,10.91,37.5,-76.44
"2023-10-16","09:45:00",4350.45,"16 Oct 16 4345 P BTO 10.20 | 16 Oct 16 4365 P STO 20.65",1035,4373.63,"2023-10-16","16:00:00",0,"Expired",16503.04,99.65603864734301,16,740017.72,15440,"SPX","",56.96,2.025,1,18.39,17.31,14.59,8.08,100,0
"2023-10-10","09:45:00",4342.24,"19 Oct 10 4340 P BTO 10.45 | 19 Oct 10 4360 P STO 22.50",1195,4358.24,"2023-10-10","16:00:00",176,"Expired",19293.36,84.97405857740587,19,723514.68,15295,"SPX","",67.64,2.153,27,17.39,17.08,4.09,2.49,92.05,0
"2023-09-08","09:45:00",4462.89,"20 Sep 8 4460 P BTO 8.30 | 20 Sep 8 4480 P STO 20.50",1210,4457.49,"2023-09-08","16:00:00",2000,"Expired",-15871.2,-65.58347107438017,20,704221.32,15800,"SPX","",71.2,2.47,10.548,14.1,13.88,0.16,11.59,31.4,-67.77
"2023-08-25","09:45:00",4397.01,"17 Aug 25 4395 P BTO 15.90 | 17 Aug 25 4415 P STO 27.10",1110,4405.71,"2023-08-25","16:00:00",929,"Expired",3016.48,15.985585585585586,17,720092.52,15130,"SPX","",60.52,1.704,195,16.72,15.66,13.07,7.63,79.73,-65.32
"2023-08-10","09:45:00",4506.38,"16 Aug 10 4500 P BTO 8.50 | 16 Aug 10 4520 P STO 19.00",1040,4468.83,"2023-08-10","16:00:00",2000,"Expired",-15416.96,-92.65,16,717076.04,15360,"SPX","",56.96,2.235,1.617,14.79,15.87,19.45,19.22,55.77,-98.08
"2023-08-07","09:45:00",4494.94,"17 Aug 7 4490 P BTO 7.85 | 17 Aug 7 4510 P STO 18.85",1090,4518.44,"2023-08-07","16:00:00",0,"Expired",18469.48,99.67339449541285,17,732493,15470,"SPX","",60.52,2.401,1,16.92,15.82,13.55,3.36,100,-7.34
"2023-08-04","09:45:00",4523.32,"18 Aug 4 4520 P BTO 7.70 | 18 Aug 4 4540 P STO 19.30",1150,4478.03,"2023-08-04","16:00:00",2000,"Expired",-15364.08,-74.22260869565217,18,714023.52,15300,"SPX","",64.08,2.506,1.473,14.95,17.17,12.07,9.36,60.43,-75.22
"2023-07-28","09:45:00",4570.34,"17 Jul 28 4565 P BTO 6.70 | 17 Jul 28 4585 P STO 17.80",1100,4582.23,"2023-07-28","16:00:00",277,"Expired",13930.48,74.49454545454545,17,729387.6,15300,"SPX","",60.52,2.657,94,13.56,13.31,28.34,4.59,78.64,-30.91
"2023-07-27","09:45:00",4605.54,"18 Jul 27 4600 P BTO 4.90 | 18 Jul 27 4620 P STO 16.40",1140,4537.41,"2023-07-27","16:00:00",2000,"Expired",-15544.08,-75.75087719298244,18,715457.12,15480,"SPX","",64.08,3.347,1.325,12.86,14.62,31.51,7.28,1.75,-79.82
"2023-07-13","09:45:00",4496.09,"17 Jul 13 4490 P BTO 5.15 | 17 Jul 13 4510 P STO 16.10",1085,4510.04,"2023-07-13","16:00:00",0,"Expired",18384.48,99.67188940092167,17,731001.2,15555,"SPX","",60.52,3.126,6,13.31,13.54,19.34,4.59,100,-21.66
"2023-06-30","09:45:00",4438.3,"17 Jun 30 4435 P BTO 8.40 | 17 Jun 30 4455 P STO 19.85",1135,4450.38,"2023-06-30","16:00:00",462,"Expired",11380.48,58.981497797356816,17,712616.72,14705,"SPX","",60.52,2.363,106,13.38,13.32,26,15.86,93.83,-16.3
"2023-06-27","09:45:00",4345.54,"17 Jun 27 4340 P BTO 6.10 | 17 Jun 27 4360 P STO 17.45",1125,4378.41,"2023-06-27","16:00:00",0,"Expired",19064.48,99.68355555555556,17,701236.24,14875,"SPX","",60.52,2.861,1,14.05,13.75,8.54,8.18,100,-32.89
"2023-06-13","09:45:00",4368,"17 Jun 13 4365 P BTO 9.55 | 17 Jun 13 4385 P STO 21.00",1135,4369.01,"2023-06-13","16:00:00",1599,"Expired",-7948.52,-41.19471365638766,17,682171.76,14705,"SPX","",60.52,2.199,332,14.54,14.59,13.68,15.39,14.54,-65.2
"2023-06-02","09:45:00",4264.4,"17 Jun 2 4260 P BTO 8.80 | 17 Jun 2 4280 P STO 20.55",1165,4282.37,"2023-06-02","16:00:00",0,"Expired",19744.48,99.69442060085836,17,690120.28,14195,"SPX","",60.52,2.335,2,15.12,14.56,19.99,23.39,100,-41.2
"2023-05-26","09:45:00",4176.38,"14 May 26 4170 P BTO 9.15 | 14 May 26 4190 P STO 19.45",1020,4205.45,"2023-05-26","16:00:00",0,"Expired",14230.16,99.65098039215685,14,670375.8,13720,"SPX","",49.84,2.126,1,18.24,18.02,4.88,20.22,100,-12.75
"2023-05-12","09:45:00",4142.31,"18 May 12 4140 P BTO 7.60 | 18 May 12 4160 P STO 19.70",1200,4124.08,"2023-05-12","16:00:00",2000,"Expired",-14464.08,-66.96333333333332,18,656145.64,14400,"SPX","",64.08,2.592,2.299,16.43,16.87,7.92,3.77,1.25,-68.33
"2023-05-05","09:45:00",4112.86,"16 May 5 4110 P BTO 10.90 | 16 May 5 4130 P STO 22.35",1135,4136.25,"2023-05-05","16:00:00",0,"Expired",18103.04,99.68634361233481,16,670609.72,13840,"SPX","",56.96,2.05,1,17.89,16.99,23.51,28.13,100,-14.98
"2023-04-28","09:45:00",4133.06,"17 Apr 28 4130 P BTO 8.20 | 17 Apr 28 4150 P STO 20.15",1185,4169.48,"2023-04-28","16:00:00",0,"Expired",20084.48,99.69957805907174,17,652506.68,13855,"SPX","",60.52,2.457,1,16.71,15.9,-5.72,3.43,100,0
"2023-04-27","09:45:00",4081.48,"14 Apr 27 4075 P BTO 7.00 | 14 Apr 27 4095 P STO 17.40",1030,4135.35,"2023-04-27","16:00:00",0,"Expired",14370.16,99.65436893203884,14,632422.2,13580,"SPX","",49.84,2.486,1,17.87,16.99,19.3,6.19,100,-2.43
"2023-04-13","09:45:00",4103.89,"14 Apr 13 4100 P BTO 7.80 | 14 Apr 13 4120 P STO 19.05",1115,4146.22,"2023-04-13","16:00:00",0,"Expired",15560.16,99.68071748878924,14,618052.04,12390,"SPX","",49.84,2.442,1,18.65,17.83,8.09,3.85,100,-13.45
"2023-03-31","09:45:00",4068.94,"15 Mar 31 4065 P BTO 7.15 | 15 Mar 31 4085 P STO 18.90",1165,4109.31,"2023-03-31","16:00:00",0,"Expired",17421.6,99.69442060085836,15,602491.88,12525,"SPX","",53.4,2.643,1,18.82,18.87,5.35,12.76,100,-4.72
"2023-03-30","09:45:00",4051.61,"16 Mar 30 4050 P BTO 8.85 | 16 Mar 30 4070 P STO 20.80",1185,4050.83,"2023-03-30","16:00:00",1917,"Expired",-11768.96,-62.07257383966244,16,585070.28,13040,"SPX","",56.96,2.35,189,19.01,19.06,18.93,4.87,10.97,-63.71
"2023-03-27","09:45:00",3999.77,"13 Mar 27 3995 P BTO 11.30 | 13 Mar 27 4015 P STO 21.65",1025,3977.53,"2023-03-27","16:00:00",2000,"Expired",-12721.28,-95.46926829268293,13,596839.24,12675,"SPX","",46.28,1.916,2.164,21.12,20.77,11.94,16.84,9.76,-96.59
"2023-03-23","09:45:00",3973.4,"14 Mar 23 3970 P BTO 12.80 | 14 Mar 23 3990 P STO 23.40",1050,3948.72,"2023-03-23","16:00:00",2000,"Expired",-13349.84,-90.8152380952381,14,609560.52,13300,"SPX","",49.84,1.828,1.821,20.73,22.87,22.24,14.19,67.14,-93.81
"2023-03-21","09:45:00",3990.54,"13 Mar 21 3985 P BTO 10.40 | 13 Mar 21 4005 P STO 20.85",1035,4002.87,"2023-03-21","16:00:00",213,"Expired",10639.72,79.07632850241545,13,622910.36,12545,"SPX","",46.28,2.005,77,22.47,21.46,24.32,14.65,90.34,-66.67
"2023-03-14","09:45:00",3913.68,"14 Mar 14 3910 P BTO 16.75 | 14 Mar 14 3930 P STO 27.40",1055,3919.29,"2023-03-14","16:00:00",1071,"Expired",-273.84,-1.8540284360189574,14,612270.64,13230,"SPX","",49.84,1.636,233,23.24,23.72,38.25,19.67,51.18,-90.52
"2023-02-27","09:45:00",3998.49,"15 Feb 27 3995 P BTO 10.55 | 15 Feb 27 4015 P STO 21.90",1125,3982.24,"2023-02-27","16:00:00",2000,"Expired",-13178.4,-78.09422222222221,15,612544.48,13125,"SPX","",53.4,2.076,2.575,21.11,20.96,22.32,6.13,45.78,-78.67
"2023-02-03","09:45:00",4148.01,"15 Feb 3 4145 P BTO 15.20 | 15 Feb 3 4165 P STO 26.30",1100,4136.48,"2023-02-03","16:00:00",2000,"Expired",-13553.4,-82.14181818181817,15,625722.88,13500,"SPX","",53.4,1.73,3.506,18.31,18.42,-43.07,11.32,70,-81.82
"2023-01-26","09:45:00",4038.93,"15 Jan 26 4035 P BTO 11.80 | 15 Jan 26 4055 P STO 22.95",1105,4060.43,"2023-01-26","16:00:00",0,"Expired",16521.6,99.67782805429863,15,639276.28,13425,"SPX","",53.4,1.945,1,19.23,18.75,19.86,2.85,100,-55.2
"2022-12-29","09:45:00",3826.44,"15 Dec 29 3825 P BTO 10.85 | 15 Dec 29 3845 P STO 22.45",1150,3849.28,"2022-12-29","16:00:00",0,"Expired",17196.6,99.69043478260869,15,622754.68,12750,"SPX","",53.4,2.069,2,21.64,21.45,22.23,20.99,100,0
"2022-12-13","09:45:00",4090.55,"14 Dec 13 4085 P BTO 17.00 | 14 Dec 13 4105 P STO 27.45",1035,4019.65,"2022-12-13","16:00:00",2000,"Expired",-13559.84,-93.58067632850242,14,605558.08,13510,"SPX","",49.84,1.615,1.311,21.95,22.63,78.82,21.17,17.39,-93.72
"2022-11-15","09:45:00",4017.91,"15 Nov 15 4015 P BTO 14.90 | 15 Nov 15 4035 P STO 26.10",1110,3991.73,"2022-11-15","16:00:00",2000,"Expired",-13403.4,-80.5009009009009,15,619117.92,13350,"SPX","",53.4,1.752,1.883,23.79,24.25,49.16,11.5,18.02,-84.23
"2022-11-10","09:45:00",3875.5,"13 Nov 10 3870 P BTO 18.00 | 13 Nov 10 3890 P STO 27.95",985,3956.37,"2022-11-10","16:00:00",0,"Expired",12758.72,99.63857868020304,13,632521.32,13195,"SPX","",46.28,1.553,1,23.68,23.4,111.32,15.61,100,0
"2022-11-01","09:45:00",3906.44,"16 Nov 1 3905 P BTO 13.30 | 16 Nov 1 3925 P STO 24.70",1130,3856.1,"2022-11-01","16:00:00",2000,"Expired",-13976.96,-77.30619469026549,16,619762.6,13920,"SPX","",56.96,1.857,1.408,25.71,25.71,29.81,4.65,0,-77.88
"2022-10-28","09:45:00",3835.05,"14 Oct 28 3830 P BTO 15.75 | 14 Oct 28 3850 P STO 26.15",1030,3901.06,"2022-10-28","16:00:00",0,"Expired",14370.16,99.65436893203884,14,633739.56,13580,"SPX","",49.84,1.66,1,26.66,26.02,0.96,26.79,100,-32.52
"2022-10-25","09:45:00",3810.26,"14 Oct 25 3805 P BTO 14.70 | 14 Oct 25 3825 P STO 25.35",1055,3859.11,"2022-10-25","16:00:00",0,"Expired",14720.16,99.66255924170616,14,619369.4,13230,"SPX","",49.84,1.724,1,29.67,28.32,2.1,10.82,100,0
"2022-10-18","09:45:00",3751.86,"14 Oct 18 3750 P BTO 16.40 | 14 Oct 18 3770 P STO 27.40",1090,3719.98,"2022-10-18","16:00:00",2000,"Expired",-12789.84,-83.81284403669726,14,604649.24,12740,"SPX","",49.84,1.671,1.695,30.85,30.61,68.31,5.6,0,-84.4
"2022-10-17","09:45:00",3677.26,"14 Oct 17 3675 P BTO 17.95 | 14 Oct 17 3695 P STO 28.50",1045,3677.95,"2022-10-17","16:00:00",1705,"Expired",-9289.84,-63.498564593301445,14,617439.08,13370,"SPX","",49.84,1.588,316,31.43,31.23,55.58,38.61,18.18,-81.82
"2022-10-04","09:45:00",3759.4,"13 Oct 4 3755 P BTO 14.60 | 13 Oct 4 3775 P STO 24.85",1015,3790.93,"2022-10-04","16:00:00",0,"Expired",13148.72,99.64926108374384,13,626728.92,12805,"SPX","",46.28,1.702,1,28.64,29.12,48.03,32.94,100,-16.26
"2022-10-03","09:45:00",3616.81,"13 Oct 3 3615 P BTO 17.65 | 13 Oct 3 3635 P STO 28.30",1055,3678.43,"2022-10-03","16:00:00",0,"Expired",13668.72,99.66255924170616,13,613580.2,12285,"SPX","",46.28,1.603,1,31.64,30.19,24.16,7.03,100,-1.42
"2022-09-27","09:45:00",3710.71,"13 Sep 27 3705 P BTO 16.30 | 13 Sep 27 3725 P STO 26.25",985,3647.29,"2022-09-27","16:00:00",2000,"Expired",-13241.28,-103.40710659898478,13,599911.48,13195,"SPX","",46.28,1.61,1.365,30.6,32.69,31.4,24.27,0,-106.6
"2022-09-09","09:45:00",4033.19,"14 Sep 9 4030 P BTO 14.65 | 14 Sep 9 4050 P STO 25.90",1115,4067.36,"2022-09-09","16:00:00",0,"Expired",15560.16,99.68071748878924,14,613152.76,12390,"SPX","",49.84,1.768,1,23.1,22.93,16.76,10.25,100,-2.24
"2022-08-12","09:45:00",4235.35,"13 Aug 12 4230 P BTO 10.10 | 13 Aug 12 4250 P STO 20.45",1025,4280.15,"2022-08-12","16:00:00",0,"Expired",13278.72,99.65268292682926,13,597592.6,12675,"SPX","",46.28,2.025,1,19.94,19.56,17.75,10.33,100,-41.46
"2022-07-29","09:45:00",4095.91,"13 Jul 29 4090 P BTO 12.50 | 13 Jul 29 4110 P STO 23.15",1055,4130.29,"2022-07-29","16:00:00",0,"Expired",13668.72,99.66255924170616,13,584313.88,12285,"SPX","",46.28,1.852,1,21.71,21.48,14.9,8.58,100,-10.9
"2022-07-22","09:45:00",4004.45,"13 Jul 22 4000 P BTO 12.15 | 13 Jul 22 4020 P STO 23.05",1080,3961.63,"2022-07-22","16:00:00",2000,"Expired",-12006.28,-85.51481481481483,13,570645.16,11960,"SPX","",46.28,1.897,1.486,22.69,22.97,-0.52,6.02,10.65,-93.52
"2022-07-19","09:45:00",3870.18,"12 Jul 19 3865 P BTO 11.35 | 12 Jul 19 3885 P STO 21.60",1015,3936.69,"2022-07-19","16:00:00",0,"Expired",12137.28,99.64926108374385,12,582651.44,11820,"SPX","",42.72,1.903,1,24.51,24.61,29.88,9.45,100,-16.26
"2022-07-15","09:45:00",3832.01,"13 Jul 15 3830 P BTO 17.05 | 13 Jul 15 3850 P STO 27.90",1075,3863.16,"2022-07-15","16:00:00",0,"Expired",13928.72,99.66883720930232,13,570514.16,12025,"SPX","",46.28,1.636,1,25.27,24.16,27.62,14.01,100,-24.19
"2022-07-07","09:45:00",3883.32,"12 Jul 7 3880 P BTO 13.75 | 12 Jul 7 3900 P STO 24.45",1060,3902.62,"2022-07-07","16:00:00",0,"Expired",12677.28,99.66415094339624,12,556585.44,11280,"SPX","",42.72,1.778,3,26.35,25.91,13.77,24.47,100,-25.94
"2022-07-01","09:45:00",3787.96,"13 Jul 1 3785 P BTO 17.00 | 13 Jul 1 3805 P STO 28.20",1110,3825.33,"2022-07-01","16:00:00",0,"Expired",14383.72,99.67927927927929,13,543908.16,11570,"SPX","",46.28,1.659,1,28.29,26.77,-4.38,6.96,100,-52.7
"2022-06-28","09:45:00",3940.44,"12 Jun 28 3935 P BTO 12.70 | 12 Jun 28 3955 P STO 23.15",1035,3821.55,"2022-06-28","16:00:00",2000,"Expired",-11622.72,-93.5806763285024,12,529524.44,11580,"SPX","",42.72,1.823,1.166,26.5,28.37,12.89,27.44,3.38,-100.48
"2022-06-24","09:45:00",3848.7,"12 Jun 24 3845 P BTO 15.30 | 12 Jun 24 3865 P STO 25.85",1045,3911.74,"2022-06-24","16:00:00",0,"Expired",12497.28,99.65933014354067,12,541147.16,11460,"SPX","",42.72,1.69,1,28.53,27.4,26.02,26.95,100,-1.44
"2022-06-21","09:45:00",3753.82,"11 Jun 21 3750 P BTO 17.50 | 11 Jun 21 3770 P STO 27.85",1025,3764.79,"2022-06-21","16:00:00",521,"Expired",5504.84,48.82341463414634,11,528649.88,10725,"SPX","",39.16,1.591,115,30.13,30.07,40.47,38.51,87.8,-11.71
"2022-06-17","09:45:00",3698.18,"11 Jun 17 3695 P BTO 21.25 | 11 Jun 17 3715 P STO 31.50",1015,3674.84,"2022-06-17","16:00:00",2000,"Expired",-10874.16,-97.3950738916256,11,523145.04,10835,"SPX","",39.16,1.482,1.889,31.59,30.97,-0.87,32.28,4.93,-97.54
"2022-05-27","09:45:00",4098.91,"12 May 27 4095 P BTO 14.60 | 12 May 27 4115 P STO 25.25",1055,4158.24,"2022-05-27","16:00:00",0,"Expired",12617.28,99.66255924170616,12,534019.2,11340,"SPX","",42.72,1.729,1,26.44,25.58,19.59,21.48,100,0
"2022-05-26","09:45:00",4018.18,"11 May 26 4015 P BTO 18.30 | 11 May 26 4035 P STO 28.85",1045,4057.84,"2022-05-26","16:00:00",0,"Expired",11455.84,99.65933014354067,11,521401.92,10505,"SPX","",39.16,1.577,1,27.98,27.25,5.87,33.58,100,-5.74
"2022-05-23","09:45:00",3935.22,"10 May 23 3930 P BTO 21.30 | 10 May 23 3950 P STO 31.35",995,3973.75,"2022-05-23","16:00:00",0,"Expired",9914.4,99.64221105527638,10,509946.08,10050,"SPX","",35.6,1.472,1,29.51,28.42,18.06,15.8,100,-36.68
"2022-05-20","09:45:00",3941.06,"11 May 20 3935 P BTO 20.55 | 11 May 20 3955 P STO 30.65",1000,3901.36,"2022-05-20","16:00:00",2000,"Expired",-11039.16,-100.356,11,500031.68,11000,"SPX","",39.16,1.491,1.611,28.27,29.61,26.97,13.3,0,-118.5
"2022-05-17","09:45:00",4065.14,"11 May 17 4060 P BTO 16.80 | 11 May 17 4080 P STO 27.00",1010,4088.85,"2022-05-17","16:00:00",0,"Expired",11070.84,99.64752475247526,11,511070.84,10890,"SPX","",39.16,1.607,1,26.68,26.13,43.99,13.14,100,-62.87
