time,open,high,low,close
1748525700,5931.68,5932.72,5926.96,5928.03
1748526000,5927.95,5931.29,5922.43,5922.81
1748526300,5922.73,5923.7,5915.83,5916.03
1748526600,5916.21,5929.41,5914.84,5929.41
1748526900,5929.42,5931.86,5919.79,5924.72
1748527200,5924.7,5927.54,5920.35,5920.36
1748527500,5920.07,5920.07,5901.76,5902.71
1748527800,5902.79,5908.73,5900.86,5908.68
1748528100,5908.6,5911.27,5898.39,5901.06
1748528400,5901.08,5904.61,5897.45,5903.06
1748528700,5903.01,5913.6,5902.75,5912.61
1748529000,5912.59,5915.8,5905.62,5905.65
1748529300,5905.7,5914.33,5905.7,5911.77
1748529600,5911.72,5911.72,5905.38,5909.53
1748529900,5909.64,5915.06,5908.3,5913.14
1748530200,5913.17,5918.73,5911.43,5916.66
1748530500,5916.74,5922.19,5915.6,5920.88
1748530800,5920.93,5921.49,5911.75,5914.15
1748531100,5914.13,5916.26,5911.22,5913.22
1748531400,5913.23,5917.77,5908.36,5908.44
1748531700,5908.35,5912.16,5908.01,5908.52
1748532000,5908.42,5914.5,5908.11,5914.47
1748532300,5914.23,5920.44,5914.12,5919.14
1748532600,5919.11,5919.61,5901.41,5903.91
1748532900,5904.14,5908.05,5901.71,5903.02
1748533200,5902.92,5905.48,5901.48,5904.01
1748533500,5904.09,5905.72,5899.83,5899.92
1748533800,5899.96,5908.15,5899.95,5904.13
1748534100,5904.11,5904.11,5878.38,5882.7
1748534400,5882.83,5887.54,5873.8,5885.72
1748534700,5885.79,5890,5885.79,5888.54
1748535000,5888.64,5897.53,5888.24,5897.35
1748535300,5897.44,5902.63,5897.39,5902.02
1748535600,5902.04,5903.21,5898.28,5901.63
1748535900,5901.6,5903.65,5899.52,5902.24
1748536200,5902.09,5905.74,5901.65,5904.19
1748536500,5904.2,5906.94,5902.13,5904.28
1748536800,5904.26,5907.8,5904.15,5907.01
1748537100,5907.04,5908.1,5903,5903.15
1748537400,5903.04,5905.95,5901.3,5905.95
1748537700,5905.75,5912.63,5904.1,5910.23
1748538000,5909.68,5915.43,5909.68,5911.16
1748538300,5911.09,5911.84,5907.77,5908.87
1748538600,5908.88,5911.57,5908.44,5909.94
1748538900,5910.42,5910.54,5904.56,5906.47
1748539200,5906.82,5912.04,5906.16,5908.59
1748539500,5908.51,5908.92,5903.91,5905.34
1748539800,5905.37,5909.32,5904.18,5905.35
1748540100,5905.3,5907.86,5902.22,5905.03
1748540400,5904.8,5908.99,5903.64,5903.97
1748540700,5903.93,5905.69,5898.04,5898.31
1748541000,5898.4,5903.29,5898.26,5900.69
1748541300,5900.67,5900.67,5896.22,5897.43
1748541600,5897.42,5900.91,5897.08,5900.85
1748541900,5900.97,5904.32,5900.72,5902.02
1748542200,5902.08,5904.21,5899.85,5903.08
1748542500,5903.06,5903.39,5892.88,5892.94
1748542800,5893.01,5894.26,5888.13,5890.91
1748543100,5890.97,5895.2,5889.64,5892.16
1748543400,5892.01,5899.81,5891.99,5899.47
1748543700,5899.49,5903.17,5899.37,5903.09
1748544000,5902.96,5905.16,5901.37,5903.37
1748544300,5903.4,5906.22,5902.91,5903.19
1748544600,5903.15,5906.48,5903.15,5904.77
1748544900,5904.74,5906.73,5896.87,5899.47
1748545200,5899.45,5905.36,5898.86,5904.41
1748545500,5904.38,5904.49,5896.05,5898.43
1748545800,5898.45,5900.1,5896.41,5897.04
1748546100,5897.13,5903.17,5895.75,5903.09
1748546400,5903.05,5908.09,5902.94,5906.68
1748546700,5906.62,5908.52,5900.47,5900.75
1748547000,5900.74,5904.72,5900.74,5903.46
1748547300,5903.41,5903.86,5900.92,5901.35
1748547600,5901.59,5905.89,5901.56,5904.45
1748547900,5904.39,5913.76,5904.12,5910.25
1748548200,5910.43,5917.77,5901.35,5905.12
1748548500,5905.06,5912.49,5904.39,5912.16
1748548800,5912.03,5912.34,5912.03,5912.17
1748611800,5903.67,5903.67,5887.27,5893.47
1748612100,5893.12,5893.32,5885.25,5887.84
1748612400,5887.85,5891.11,5886.73,5888.65
1748612700,5888.49,5894.02,5884.85,5884.96
1748613000,5884.91,5884.91,5875.4,5884.63
1748613300,5884.46,5886.14,5881.04,5881.04
1748613600,5881.58,5894.97,5881.58,5893.62
1748613900,5894.01,5900.53,5894.01,5899.34
1748614200,5899.33,5906.04,5897.77,5903.23
1748614500,5903.33,5905.73,5902.01,5905.63
1748614800,5905.78,5907.18,5903.61,5905.14
1748615100,5905.16,5908.11,5904.16,5907.2
1748615400,5907.25,5909.24,5904.91,5906.15
1748615700,5906.23,5910.24,5904.12,5909.67
1748616000,5909.48,5909.48,5902.06,5902.25
1748616300,5902.26,5903.95,5898.94,5902.82
1748616600,5902.87,5903.07,5896.65,5899.19
1748616900,5899.23,5904.7,5896.29,5897.9
1748617200,5897.93,5900.68,5897.83,5898.67
1748617500,5898.72,5902.81,5896.95,5900.01
1748617800,5900.05,5900.43,5895.72,5897.7
1748618100,5897.84,5898.26,5892.28,5892.7
1748618400,5892.67,5899.16,5892.49,5898.54
1748618700,5898.68,5904.27,5896.21,5902.65
1748619000,5902.62,5904.74,5890,5892.49
1748619300,5892.48,5894.19,5889.37,5891.15
1748619600,5891.25,5891.33,5885.9,5887.32
1748619900,5887.31,5892.6,5884.68,5892.4
1748620200,5892.41,5894.45,5890.65,5893.07
1748620500,5893.06,5895.78,5891.14,5891.2
1748620800,5891.21,5891.65,5886.84,5888.27
1748621100,5888.44,5896.42,5888.19,5896.42
1748621400,5896.34,5897.16,5892.68,5894.04
1748621700,5893.99,5894.6,5881.91,5883.99
1748622000,5884,5885.65,5877.79,5879.79
1748622300,5879.81,5881,5858.87,5860.1
1748622600,5860.86,5861.82,5843.66,5851.91
1748622900,5851.68,5862.9,5848.95,5862.55
1748623200,5862.46,5865.31,5855.72,5857.05
1748623500,5856.92,5858.39,5853.07,5855.11
1748623800,5855.08,5855.08,5848.26,5849.37
1748624100,5849.33,5854.18,5848.74,5854.1
1748624400,5854.28,5861.38,5851.49,5861.38
1748624700,5861.29,5871.05,5861.29,5869.62
1748625000,5869.79,5869.79,5865.12,5865.53
1748625300,5865.55,5869.14,5863.72,5868.79
1748625600,5868.76,5870.49,5862.74,5868.11
1748625900,5868.09,5869.6,5864.28,5869.6
1748626200,5869.63,5872.34,5868.62,5870.95
1748626500,5870.99,5875.47,5870.65,5873.12
1748626800,5873.48,5874.91,5869.7,5869.7
1748627100,5869.67,5872.46,5867.11,5871.73
1748627400,5871.69,5877.43,5871.69,5876.48
1748627700,5876.52,5876.82,5869.2,5869.55
1748628000,5869.6,5877.32,5869.6,5877.04
1748628300,5877.02,5885,5875.05,5884.61
1748628600,5884.31,5886.92,5884.31,5886.02
1748628900,5885.95,5896.31,5884.04,5895.98
1748629200,5895.92,5896.54,5892.36,5895.06
1748629500,5895.24,5897.71,5893.57,5893.8
1748629800,5893.79,5896.25,5890.14,5890.16
1748630100,5890.11,5895.9,5889.77,5894.49
1748630400,5894.4,5895.01,5889.25,5889.81
1748630700,5889.87,5895.15,5889.87,5895.15
1748631000,5895.03,5899.39,5894.42,5897.91
1748631300,5897.88,5898.95,5894.43,5898.12
1748631600,5898.1,5906.32,5897.32,5905.22
1748631900,5905.3,5910.3,5905.06,5905.64
1748632200,5905.41,5908.03,5902.47,5906.92
1748632500,5906.8,5914.66,5906.76,5912.93
1748632800,5912.9,5914.83,5908.91,5914.28
1748633100,5914.39,5919.96,5914.36,5917.35
1748633400,5917.33,5917.41,5909.25,5914.62
1748633700,5914.54,5922.09,5913.76,5914.52
1748634000,5914.55,5914.87,5906.37,5910.57
1748634300,5910.45,5913.47,5904.91,5912.57
1748634600,5912.46,5919,5904.19,5907.11
