time,open,high,low,close,Volume,Plot,Plot,Plot,
1762274400,6806.59,6806.85,6800.46,6803.35,,34.76111221739259,20,80,0
1762274700,6803.36,6804.56,6796.69,6796.92,,34.98579479964979,20,80,0
1762275000,6796.9,6804.12,6795.56,6803.88,,35.35469096641266,20,80,0
1762275300,6803.86,6803.86,6796.14,6802.51,,35.76999347790033,20,80,0
1762275600,6802.48,6802.67,6796.98,6797.29,,36.0242937864952,20,80,0
1762275900,6797.33,6797.33,6792.62,6794.01,,36.00087095600428,20,80,0
1762276200,6794.03,6794.03,6790.27,6791.21,,35.568339074316064,20,80,0
1762276500,6790.63,6792.35,6780.55,6780.55,,34.31672319225578,20,80,0
1762276800,6780.53,6790.33,6778.19,6790.25,,32.92331683058754,20,80,0
1762277100,6790.22,6795.75,6789.46,6790.52,,31.58893500587719,20,80,0
1762277400,6790.54,6791.76,6787.24,6787.91,,30.156209422114998,20,80,0
1762277700,6787.93,6789.09,6783.81,6784.11,,28.41923459798077,20,80,0
1762278000,6784.18,6784.19,6778.93,6781.91,,26.45287736564526,20,80,0
1762278300,6781.98,6789.3,6781.98,6787.71,,25.21042371880297,20,80,0
1762278600,6787.7,6792.94,6783.07,6783.34,,23.943472455308722,20,80,0
1762278900,6783.37,6783.37,6777.86,6780.75,,22.478501925449773,20,80,0
1762279200,6780.78,6781.69,6777.35,6778.18,,20.846062203130394,20,80,0
1762279500,6778.13,6780,6776.32,6777.13,,19.300286167888252,20,80,0
1762279800,6777.05,6779.86,6776,6779.15,,17.99947943875155,20,80,1
1762280100,6779.22,6781.03,6772.07,6772.26,,16.33276682321051,20,80,0
1762280400,6772.24,6780.84,6771.33,6777.11,,15.136666287928414,20,80,0
1762280700,6776.84,6776.91,6770.91,6773.21,,13.837031377874975,20,80,0
1762281000,6773.05,6777.05,6770.71,6771.95,,12.433965569335054,20,80,0
1762281300,6771.82,6772.98,6768.66,6768.68,,10.767963000783743,20,80,0
1762281600,6768.72,6778.51,6767.56,6778.42,,10.12383909226927,20,80,0
1762281900,6778.48,6780.33,6774.6,6775.39,,9.698953697185036,20,80,0
1762282200,6775.47,6784.51,6775.4,6783.91,,10.09353072748826,20,80,0
1762282500,6783.97,6783.97,6778.87,6782.16,,10.826378016719282,20,80,0
1762282800,6781.94,6786.74,6780.85,6786.65,,12.120098085182114,20,80,0
1762283100,6786.57,6786.62,6777.78,6778.22,,13.064154735289666,20,80,0
1762283400,6778.25,6783.98,6777.29,6781.46,,13.961852607621786,20,80,0
1762283700,6781.4,6783.81,6780.07,6780.13,,14.859464397654413,20,80,0
1762284000,6780.19,6785.21,6779.57,6784.44,,15.960550347214395,20,80,0
1762284300,6784.59,6786.16,6782.48,6783.29,,17.23539600445637,20,80,0
1762284600,6783.38,6784.2,6775.59,6779.93,,18.333263808397565,20,80,0
1762284900,6779.97,6780.17,6769.4,6771.5,,18.776868028157313,20,80,0
1762285200,6771.39,6774.48,6766.76,6769.36,,18.6322773031434,20,80,0
1762285500,6769.25,6772.1,6768.31,6768.87,,18.14160650414575,20,80,0
1762285800,6768.89,6772.47,6767.9,6770.36,,17.36664975862444,20,80,1
1762286100,6770.01,6774.46,6769.41,6772.24,,16.803244747839543,20,80,0
1762286400,6772.38,6774.64,6771.07,6772.39,,16.40733237364851,20,80,0
1762286700,6772.43,6776.99,6771.99,6775.16,,16.36458770320894,20,80,0
1762287000,6775.13,6780.71,6773.6,6780.05,,16.788594943005375,20,80,0
1762287300,6779.94,6782.54,6778.52,6779.57,,17.42754457182924,20,80,0
1762287600,6779.52,6779.6,6771.65,6773.34,,17.771406290346455,20,80,0
1762287900,6773.49,6780.18,6773.39,6780.14,,18.24049541583846,20,80,0
1762288200,6780.19,6780.98,6774.28,6776.24,,18.64154469992103,20,80,0
1762288500,6776.1,6782.41,6775.78,6778.55,,19.263256813462476,20,80,0
1762288800,6778.7,6784.54,6778.34,6783.61,,20.191479227552062,20,80,0
1762289100,6783.56,6785.97,6774.88,6775.12,,20.876520302739483,20,80,0
1762289400,6775.03,6775.62,6769.11,6770.44,,20.877724539338832,20,80,0
1762289700,6770.21,6773.2,6766.97,6772.4,,20.19817685193443,20,80,0
1762290000,6772.23,6772.23,6771.55,6771.55,,19.371523754600908,20,80,0
1762290300,6771.54,6771.55,6771.54,6771.55,,18.28021920607157,20,80,0
1762353000,6769.77,6773.93,6766.19,6766.46,,16.82464145324395,20,80,0
1762353300,6766.28,6773.99,6763.26,6770.63,,16.070632244660953,20,80,1
1762353600,6770.21,6771.31,6763.11,6765.75,,15.18101006291114,20,80,0
1762353900,6765.65,6783.34,6765.41,6782.34,,15.468117899914489,20,80,0
1762354200,6782.27,6794.07,6781.26,6793.46,,16.649424904661366,20,80,0
1762354500,6793.66,6797.05,6790.65,6793.51,,18.366652557274026,20,80,0
1762354800,6792.92,6792.92,6785.95,6790.22,,20.29537395166207,20,80,0
1762355100,6790.55,6801.71,6789.73,6797.39,,22.294644595105236,20,80,0
1762355400,6797.45,6797.45,6789.4,6789.79,,24.35867020640559,20,80,0
1762355700,6789.76,6794.83,6787.95,6790.56,,26.322337748804166,20,80,0
1762356000,6790.58,6795.68,6783.8,6795.35,,28.191563557658014,20,80,0
1762356300,6795.55,6801.47,6791.82,6795.93,,30.03570475434592,20,80,0
1762356600,6795.79,6800.76,6793.8,6797.88,,31.875337490804636,20,80,0
1762356900,6797.96,6800.4,6796.55,6798.48,,33.722952225600196,20,80,0
1762357200,6798.93,6803.78,6798.63,6799.65,,35.485722947327766,20,80,0
1762357500,6799.47,6803.16,6797.56,6798.49,,37.23444561694306,20,80,0
1762357800,6798.3,6798.3,6793.41,6797.09,,38.82631489294677,20,80,0
1762358100,6797.06,6799.55,6791.35,6799.45,,40.181380241426204,20,80,0
1762358400,6799.38,6800.98,6792.9,6797.69,,41.266547690567684,20,80,0
1762358700,6797.62,6801.85,6794.23,6797.13,,42.10586245871514,20,80,0
1762359000,6797.09,6797.26,6789.46,6790.8,,42.52233805424398,20,80,0
1762359300,6790.92,6794.08,6789.02,6790.89,,42.62468440645636,20,80,0
1762359600,6790.96,6799.31,6788.64,6799.26,,42.76019500832115,20,80,0
1762359900,6799.16,6804.69,6798.86,6804.27,,43.08462202841189,20,80,0
1762360200,6804.13,6806.52,6802.41,6806.2,,43.58394310086218,20,80,0
1762360500,6806.17,6807.1,6803.07,6806.97,,44.21219173435993,20,80,0
1762360800,6806.93,6811.81,6806.84,6811.71,,44.952871281917766,20,80,0
1762361100,6811.68,6816.79,6810.49,6816.02,,45.79590542534115,20,80,0
1762361400,6816.12,6818.14,6814.95,6818.08,,46.72722451772398,20,80,0
1762361700,6817.99,6818.48,6814.79,6815.15,,47.73239738122273,20,80,0
1762362000,6815.25,6817.66,6813.52,6813.63,,48.75925502112,20,80,0
1762362300,6813.77,6816.02,6811.92,6812.98,,49.80265149972733,20,80,0
1762362600,6813.04,6816.87,6811.23,6815.69,,50.797026209142984,20,80,0
1762362900,6815.64,6816.79,6813.81,6816.43,,51.78100041497691,20,80,0
1762363200,6816.38,6818.87,6815.89,6817.57,,52.71828373289465,20,80,0
1762363500,6817.56,6821.9,6817.56,6821.18,,53.59193837632202,20,80,0
1762363800,6821.19,6824.74,6820.82,6824.33,,54.420587336628,20,80,0
1762364100,6824.4,6829.42,6823.85,6828.45,,55.22478710597085,20,80,0
1762364400,6828.59,6828.8,6826.04,6828.15,,55.99098679287056,20,80,0
1762364700,6828.23,6828.42,6824.16,6824.16,,56.69286001459221,20,80,0
1762365000,6824.13,6825.39,6823.55,6824.78,,57.29130835740595,20,80,0
1762365300,6824.73,6824.73,6821.82,6823.34,,57.766545422958245,20,80,0
1762365600,6823.38,6825.32,6822.04,6824.98,,58.150073927477685,20,80,0
1762365900,6824.85,6824.98,6822.68,6823.23,,58.45660485258745,20,80,0
1762366200,6823.17,6824.77,6821.56,6824.69,,58.71302781327658,20,80,0
1762366500,6824.75,6827.96,6824.65,6824.87,,58.93294774929335,20,80,0
1762366800,6824.89,6825.2,6822.68,6823.48,,59.10319952518689,20,80,0
1762367100,6823.51,6825.49,6821.88,6825.08,,59.242878475603014,20,80,0
1762367400,6825.03,6825.85,6823.88,6825.34,,59.359362602171856,20,80,0
1762367700,6825.43,6829.78,6825.28,6829.63,,59.497634274281125,20,80,0
1762368000,6829.65,6829.77,6827.12,6827.64,,59.63778425015311,20,80,0
1762368300,6827.53,6827.93,6826.01,6826.39,,59.73544849068712,20,80,0
1762368600,6826.38,6828.81,6826.37,6828.03,,59.8091976463359,20,80,0
1762368900,6827.9,6828.17,6826.78,6827.75,,59.878621204098444,20,80,0
1762369200,6827.71,6827.71,6822.08,6823.52,,59.908960787994175,20,80,0
1762369500,6823.48,6824.31,6818.5,6819.72,,59.83949974949849,20,80,0
1762369800,6819.61,6824.27,6819.61,6824.05,,59.788406171756485,20,80,0
1762370100,6824.12,6826.43,6823.62,6825.41,,59.796336892855464,20,80,0
1762370400,6825.47,6825.75,6823.63,6825.75,,59.838976536974954,20,80,0
1762370700,6825.81,6826.09,6822.78,6823.43,,59.89980643532217,20,80,0
1762371000,6823.3,6826.38,6822.52,6825.61,,60.00068861409565,20,80,0
1762371300,6825.59,6826.43,6825.13,6825.44,,60.145177670525406,20,80,0
1762371600,6825.58,6825.58,6823.96,6823.96,,60.312291213142004,20,80,0
1762371900,6823.99,6824.63,6822.44,6822.44,,60.49082832153487,20,80,0
1762372200,6822.53,6825.08,6822.46,6824.76,,60.68723969777832,20,80,0
1762372500,6824.81,6825.46,6823.55,6823.55,,60.89271063580762,20,80,0
1762372800,6823.4,6826.33,6823.15,6824.39,,61.09529675042781,20,80,0
1762373100,6824.45,6824.89,6822.17,6824.15,,61.290394952887695,20,80,0
1762373400,6824.13,6825.35,6823.74,6825.26,,61.4761371391447,20,80,0
1762373700,6825.21,6825.98,6822.63,6823.48,,61.641571240062284,20,80,0
1762374000,6823.45,6824.63,6821.52,6821.82,,61.76370793058372,20,80,0
1762374300,6821.84,6822.08,6817.95,6818.73,,61.79036128999895,20,80,0
1762374600,6818.65,6819.33,6815.61,6816.05,,61.646978875486546,20,80,0
1762374900,6816.41,6818.37,6815.58,6816.24,,61.420264416848866,20,80,0
1762375200,6816.31,6819.62,6814.03,6814.83,,61.127887640219534,20,80,0
1762375500,6814.81,6815.69,6809.9,6810.21,,60.71513484051841,20,80,0
1762375800,6810.18,6812.02,6807.62,6807.8,,60.255534673501614,20,80,0
1762376100,6808.18,6808.18,6794.94,6795.95,,59.418179210457495,20,80,0
1762376400,6795.94,6796.63,6795.94,6796.3,,58.41913412314706,20,80,0
1762376700,6796.29,6796.29,6796.29,6796.29,,57.333552730157066,20,80,0
1762439400,6787.59,6796.68,6783.29,6793.33,,55.435144823332614,20,80,0
1762439700,6793.19,6795.76,6787.98,6790.21,,53.092598311734065,20,80,0
1762440000,6790.23,6790.23,6778.37,6780.77,,49.77141802105051,20,80,0
1762440300,6780.7,6791.47,6780.31,6783.12,,46.79076116337424,20,80,0
1762440600,6782.93,6786.17,6769.92,6769.92,,43.088647612569304,20,80,0
1762440900,6769.85,6771.92,6761.34,6761.7,,38.66067727508388,20,80,0
1762441200,6761.92,6761.92,6746.09,6746.15,,32.03231636736182,20,80,0
1762441500,6746.41,6756.58,6746.29,6753.39,,26.247870318119503,20,80,0
